Name,Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
krhfoequgtgij,0,12,5159,333.25,396.8461538,25.63461538,0.923076923,0.923076923,1.672561082,11,183817,10194,14139.76923,784.1538462,0.846153846,0.846153846,1.35341768,4,0.307692308,1,3.989230769,1,0
ounwuywvuoqg,0,11,8037,502.0909091,669.75,41.84090909,0.916666667,0.916666667,1.457640206,10,281844,17782.1,23487,1481.841667,0.833333333,0.833333333,1.219736998,5,0.416666667,1,3.201666667,0,0
lueblr,0,5,1844,208.6,307.3333333,34.76666667,0.833333333,0.833333333,0.562822085,4,53389,3707.25,8898.166667,617.875,0.666666667,0.666666667,0.268830096,2,0.333333333,1,5.155,0,0
ifrrgpl,0,6,2661,231.5,380.1428571,33.07142857,0.857142857,0.857142857,0.731241238,5,78883,9036.6,11269,1290.942857,0.714285714,0.714285714,0.605493332,1,0.142857143,1,4.558571429,1,0
fmcxrrmhkmboya,0,13,6092,372.0769231,435.1428571,26.57692308,0.928571429,0.928571429,1.785842785,12,196497,11157.75,14035.5,796.9821429,0.857142857,0.857142857,1.444717556,2,0.142857143,1,3.873571429,1,0
vgpfpyy,0,6,3363,528.8333333,480.4285714,75.54761905,0.857142857,0.857142857,0.944259795,5,92086,21156.2,13155.14286,3022.314286,0.714285714,0.714285714,0.789509449,0,0,1,2.085714286,0,0
ftliwgghivoath,0,13,5709,227.5384615,407.7857143,16.25274725,0.928571429,0.928571429,1.371724589,12,188887,9130.166667,13491.92857,652.1547619,0.857142857,0.857142857,1.048561201,4,0.285714286,1,4.464285714,4,0
xxoynygatxiqwxt,0,14,9292,421.1428571,619.4666667,28.07619048,0.933333333,0.933333333,1.834111164,13,318854,12839.15385,21256.93333,855.9435897,0.866666667,0.866666667,1.664944702,3,0.2,1,3.482666667,1,0
xfjyesyaracvh,0,12,5729,351.4166667,440.6923077,27.03205128,0.923076923,0.923076923,1.227958036,11,186793,12037.54545,14368.69231,925.965035,0.846153846,0.846153846,0.915357589,3,0.230769231,1,4.256923077,2,0
1gnaw4k1pflq3ubx2pu5vm0k78,0,25,17621,780.68,677.7307692,30.02615385,0.961538462,0.961538462,2.713885952,24,620180,28768.79167,23853.07692,1106.491987,0.923076923,0.923076923,2.764407803,3,0.115384615,1,1.955769231,1,0
eantwdbnd,0,8,2932,216.625,325.7777778,24.06944444,0.888888889,0.888888889,0.725059078,7,92307,8157.571429,10256.33333,906.3968254,0.777777778,0.777777778,0.698315725,2,0.222222222,1,5.266666667,2,0
1okw4ed1fikday1nb54aw6bbjuc,0,26,14587,607.2692308,540.2592593,22.49145299,0.962962963,0.962962963,2.939203381,25,524722,23680.24,19434.14815,877.0459259,0.925925926,0.925925926,2.936587867,6,0.222222222,1,2.997777778,2,0
yjgajnuszlq,0,10,5267,478.2,478.8181818,43.47272727,0.909090909,0.909090909,1.333755425,9,183401,16310.88889,16672.81818,1482.808081,0.818181818,0.818181818,1.00883064,2,0.181818182,1,3.262727273,2,0
gcjlrgdjydcsea,0,13,4453,397.4615385,318.0714286,28.39010989,0.928571429,0.928571429,1.711794624,12,163062,16986.16667,11647.28571,1213.297619,0.857142857,0.857142857,1.532650816,2,0.142857143,1,4.174285714,1,0
u179btlbkmewcwbmz416ixx7j,0,24,16900,652.8333333,676,26.11333333,0.96,0.96,2.954363511,23,593712,22760.69565,23748.48,910.4278261,0.92,0.92,2.742898476,3,0.12,1,2.2552,2,0
tijdocmaxxqfbha,0,14,5533,413.8571429,368.8666667,27.59047619,0.933333333,0.933333333,1.518905926,13,199742,13223.15385,13316.13333,881.5435897,0.866666667,0.866666667,1.272706145,4,0.266666667,1,3.907333333,3,0
sykcpxmemc,0,9,4673,378.3333333,467.3,37.83333333,0.9,0.9,1.155437782,8,159916,9932,15991.6,993.2,0.8,0.8,0.959056341,1,0.1,1,3.78,2,0
xgaygssvs,0,8,4527,319.375,503,35.48611111,0.888888889,0.888888889,1.006967952,7,140826,7410.142857,15647.33333,823.3492063,0.777777778,0.777777778,0.756232667,1,0.111111111,1,4.144444444,1,0
nvsqa,0,4,2643,461,528.6,92.2,0.8,0.8,0.620324826,3,77215,11949.66667,15443,2389.933333,0.6,0.6,0.412832435,1,0.2,1,4.706,0,0
oynpdw,0,5,2704,341.8,450.6666667,56.96666667,0.833333333,0.833333333,0.734869544,4,97451,12304.75,16241.83333,2050.791667,0.666666667,0.666666667,0.545715451,1,0.166666667,1,3.74,0,0
wbjwdnvrnyxkh,0,12,6939,507.3333333,533.7692308,39.02564103,0.923076923,0.923076923,1.727114805,11,248693,20664.18182,19130.23077,1589.552448,0.846153846,0.846153846,1.396382943,0,0,1,2.717692308,0,0
mctrqliwsbmdssw,0,14,6927,302.9285714,461.8,20.1952381,0.933333333,0.933333333,1.666310387,13,236064,10800.61538,15737.6,720.0410256,0.866666667,0.866666667,1.424430314,1,0.066666667,1,4.187333333,0,0
qqfvhrjlyzv,0,10,5904,652.5,536.7272727,59.31818182,0.909090909,0.909090909,1.396197617,9,187223,25419.88889,17020.27273,2310.89899,0.818181818,0.818181818,1.263161498,0,0,1,1.943636364,0,0
piccacunoermf,0,12,4253,150.4166667,327.1538462,11.57051282,0.923076923,0.923076923,1.02970547,11,143742,2917.181818,11057.07692,224.3986014,0.846153846,0.846153846,0.691930681,5,0.384615385,1,5.313076923,2,0
xykeyxsauxhnxvb,0,14,9079,432.0714286,605.2666667,28.8047619,0.933333333,0.933333333,1.94090463,13,314308,18474.84615,20953.86667,1231.65641,0.866666667,0.866666667,1.464006794,3,0.2,1,3.266,1,0
vvwlctekpqihf,0,12,6080,471.75,467.6923077,36.28846154,0.923076923,0.923076923,1.557699677,11,220416,17847.72727,16955.07692,1372.902098,0.846153846,0.846153846,1.325036697,2,0.153846154,1,3.456153846,0,0
gpodmdbhbhedv,0,11,2991,325.0909091,230.0769231,25.00699301,0.846153846,0.923076923,1.323185175,11,108159,7271.545455,8319.923077,559.3496503,0.846153846,0.846153846,1.146309796,2,0.153846154,1,3.573846154,2,0
fcfodmkzb,0,8,2968,411.375,329.7777778,45.70833333,0.888888889,0.888888889,1.103861048,7,76419,10222.71429,8491,1135.857143,0.777777778,0.777777778,0.892986932,1,0.111111111,1,2.885555556,0,0
qpuottmioddltrk,0,14,7418,238.1428571,494.5333333,15.87619048,0.933333333,0.933333333,1.491280219,13,256606,5970.769231,17107.06667,398.0512821,0.866666667,0.866666667,1.154384587,4,0.266666667,1,4.638666667,1,0
1cnwb03s5dec4viypal5zalaz,0,23,13828,543,553.12,21.72,0.92,0.96,2.385279793,23,523975,18605.43478,20959,744.2173913,0.92,0.92,2.44283069,5,0.2,1,3.59,3,0
febftgasibgp,0,11,2868,259.9090909,239,21.65909091,0.916666667,0.916666667,1.242905099,10,99421,6045.4,8285.083333,503.7833333,0.833333333,0.833333333,0.921664347,3,0.25,1,4.553333333,2,0
hfxshgjyshpeeqq,0,13,6380,446,425.3333333,29.73333333,0.866666667,0.933333333,1.719500127,13,218376,11332.07692,14558.4,755.4717949,0.866666667,0.866666667,1.488725471,2,0.133333333,1,3.354,0,0
1re2u401qxih54q7cvms1njht1q,0,25,19437,811,719.8888889,30.03703704,0.925925926,0.962962963,2.825394528,25,698517,27450.76,25871,1016.694815,0.925925926,0.925925926,3.032793847,3,0.111111111,1,2.331481481,2,0
spqzonxuc,0,8,5608,488,623.1111111,54.22222222,0.888888889,0.888888889,0.854653452,7,183964,17473.28571,20440.44444,1941.47619,0.777777778,0.777777778,0.858809491,2,0.222222222,1,3.494444444,1,0
moqfpugp,0,7,3442,463,430.25,57.875,0.875,0.875,0.916204305,6,121379,17329.5,15172.375,2166.1875,0.75,0.75,0.807244773,2,0.25,1,2.9975,1,0
sakuhjagjjo,0,10,3438,363,312.5454545,33,0.909090909,0.909090909,1.253362083,9,116829,9625.444444,10620.81818,875.040404,0.818181818,0.818181818,1.037233128,4,0.363636364,1,4.018181818,1,0
8x7po61htcwsq1hzy73z1jwoivv,0,25,20800,779.16,770.3703704,28.85777778,0.925925926,0.962962963,2.694250429,25,758812,29284.76,28104.14815,1084.620741,0.925925926,0.925925926,2.828169269,3,0.111111111,1,2.122592593,0,0
kylpamk,0,6,2814,265.1666667,402,37.88095238,0.857142857,0.857142857,0.694472557,5,89049,7420.8,12721.28571,1060.114286,0.714285714,0.714285714,0.47243061,1,0.142857143,1,3.678571429,2,0
glinbeb,0,6,1678,124.5,239.7142857,17.78571429,0.857142857,0.857142857,0.458468999,5,57754,1860.6,8250.571429,265.8,0.714285714,0.714285714,0.224453897,2,0.285714286,1,4.971428571,2,0
tnyyzb,0,5,4082,482.6,680.3333333,80.43333333,0.833333333,0.833333333,0.750546329,4,118866,15350.5,19811,2558.416667,0.666666667,0.666666667,0.588546952,0,0,1,3.09,0,0
aexfvgyvoshuf,0,12,6374,371.0833333,490.3076923,28.54487179,0.923076923,0.923076923,1.523782459,11,212861,11393.27273,16373.92308,876.4055944,0.846153846,0.846153846,1.075662385,4,0.307692308,1,3.800769231,0,0
wwrivxqmauwytt,0,13,8824,458.5384615,630.2857143,32.75274725,0.928571429,0.928571429,1.447126436,12,306873,15460.33333,21919.5,1104.309524,0.857142857,0.857142857,1.375632444,3,0.214285714,1,3.540714286,0,0
zanql,0,4,2096,391.25,419.2,78.25,0.8,0.8,0.445075048,3,56017,9116.666667,11203.4,1823.333333,0.6,0.6,0.304762457,1,0.2,1,4.202,1,0
zdbwhdnjfsv,0,10,4140,456.9,376.3636364,41.53636364,0.909090909,0.909090909,1.525992713,9,130258,17017.88889,11841.63636,1547.080808,0.818181818,0.818181818,1.320584713,0,0,1,2.674545455,0,0
15rrcxl1r3cffqzmcqxo1pooj4c,0,26,16771,681.3461538,621.1481481,25.23504274,0.962962963,0.962962963,3.124748815,25,593313,26082.96,21974.55556,966.0355556,0.925925926,0.925925926,3.215430568,3,0.111111111,1,2.778888889,0,0
oxmsaijyytbm,0,11,5937,369.0909091,494.75,30.75757576,0.916666667,0.916666667,1.455491871,10,223425,13173.2,18618.75,1097.766667,0.833333333,0.833333333,1.184964725,3,0.25,1,4.184166667,2,0
hpllwolqak,0,9,4185,321.7777778,418.5,32.17777778,0.9,0.9,1.042038241,8,158411,10148.25,15841.1,1014.825,0.8,0.8,0.930111263,2,0.2,1,3.936,0,0
hubtyf,0,5,2772,270.4,462,45.06666667,0.833333333,0.833333333,0.648617206,4,70353,5242,11725.5,873.6666667,0.666666667,0.666666667,0.339787436,1,0.166666667,1,2.921666667,1,0
lnyukkirqfdva,0,12,6163,405.3333333,474.0769231,31.17948718,0.923076923,0.923076923,1.595262342,11,203559,12298.27273,15658.38462,946.020979,0.846153846,0.846153846,1.196428398,3,0.230769231,1,3.782307692,0,0
syjdxwxp,0,7,4762,595.1428571,595.25,74.39285714,0.875,0.875,1.01039261,6,147009,22669.5,18376.125,2833.6875,0.75,0.75,0.920558647,0,0,1,2.17625,0,0
qdddcretxwtvigw,0,13,6494,375.3846154,432.9333333,25.02564103,0.866666667,0.933333333,1.475096136,13,236922,10879.76923,15794.8,725.3179487,0.866666667,0.866666667,1.284913664,2,0.133333333,1,3.766,1,0
guhfik,0,5,1803,302.2,300.5,50.36666667,0.833333333,0.833333333,0.637554684,4,56426,10877,9404.333333,1812.833333,0.666666667,0.666666667,0.488699019,2,0.333333333,1,3.193333333,0,0
nlslhniqqehn,0,10,4847,412.3,403.9166667,34.35833333,0.833333333,0.916666667,1.255532371,10,173289,13991.9,14440.75,1165.991667,0.833333333,0.833333333,1.220575467,2,0.166666667,1,4.730833333,1,0
dsxduq,0,5,2631,489.4,438.5,81.56666667,0.833333333,0.833333333,0.682004046,4,70366,14492,11727.66667,2415.333333,0.666666667,0.666666667,0.605192144,1,0.166666667,1,2.851666667,0,0
puytuchxifhstt,0,13,7310,296.6923077,522.1428571,21.19230769,0.928571429,0.928571429,1.487581581,12,249311,9528.666667,17807.92857,680.6190476,0.857142857,0.857142857,1.299509729,3,0.214285714,1,3.902857143,1,0
1qy9ub176l57f1g4ftoy1mzdd9a,0,26,20474,813.8846154,758.2962963,30.14387464,0.962962963,0.962962963,2.883381717,25,726991,29472.88,26925.59259,1091.588148,0.925925926,0.925925926,2.790886146,3,0.111111111,1,2.015555556,2,0
gvdpwz,0,5,2637,592.8,439.5,98.8,0.833333333,0.833333333,0.767916136,4,67367,19087.75,11227.83333,3181.291667,0.666666667,0.666666667,0.620148971,0,0,1,1.97,0,0
hsbaqvrn,0,7,3133,411.5714286,391.625,51.44642857,0.875,0.875,0.864419033,6,93820,14458.5,11727.5,1807.3125,0.75,0.75,0.721858198,1,0.125,1,4.35,0,0
hpywxgosrouvirr,0,14,8838,313.5,589.2,20.9,0.933333333,0.933333333,1.55732406,13,310352,8492,20690.13333,566.1333333,0.866666667,0.866666667,1.189780078,4,0.266666667,1,4.251333333,1,0
qrxl1n1pwn0v0ecf00dsun8wu,0,24,16798,719.5,671.92,28.78,0.96,0.96,2.732664757,23,605324,28186.3913,24212.96,1127.455652,0.92,0.92,2.619810712,3,0.12,1,2.7896,1,0
imtgcojeidjftb,0,13,4608,310.3846154,329.1428571,22.17032967,0.928571429,0.928571429,1.628897967,12,147247,10384.91667,10517.64286,741.7797619,0.857142857,0.857142857,1.301355078,4,0.285714286,1,4.426428571,2,0
81658u1owf9qh14srlyx1sd6kpm,0,26,21805,746.5384615,807.5925926,27.64957265,0.962962963,0.962962963,3.108348131,25,806021,28556.96,29852.62963,1057.665185,0.925925926,0.925925926,2.841663603,2,0.074074074,1,2.061481481,1,0
mwfiprvwufala,0,12,6162,313.5833333,474,24.12179487,0.923076923,0.923076923,1.309173599,11,217951,11451.36364,16765.46154,880.8741259,0.846153846,0.846153846,1.106006587,4,0.307692308,1,4.139230769,1,0
zsccpu,0,5,2418,317.6,403,52.93333333,0.833333333,0.833333333,0.658853105,4,69317,6953.75,11552.83333,1158.958333,0.666666667,0.666666667,0.449887622,1,0.166666667,1,3.506666667,0,0
vsyisaphjdaxct,0,13,5783,291.9230769,413.0714286,20.85164835,0.928571429,0.928571429,1.515117968,12,215790,9046.333333,15413.57143,646.1666667,0.857142857,0.857142857,1.286641088,3,0.214285714,1,4.432142857,2,0
lnvpiaiknxwvl,0,12,6447,404.75,495.9230769,31.13461538,0.923076923,0.923076923,1.550996282,11,213951,14276.81818,16457.76923,1098.216783,0.846153846,0.846153846,1.299900854,3,0.230769231,1,4.239230769,1,0
vhivo19wjirj1yao6ciys7rl8,0,24,15949,618.5416667,637.96,24.74166667,0.96,0.96,2.621437356,23,588411,22623.86957,23536.44,904.9547826,0.92,0.92,2.682012158,6,0.24,1,3.4308,1,0
1rhffm1bdvs78djh6dngpv43e,0,24,14743,697.5833333,589.72,27.90333333,0.96,0.96,3.029078795,23,517655,24898.47826,20706.2,995.9391304,0.92,0.92,2.82649116,1,0.04,1,2.4912,0,0
cqisvbpwnpdha,0,12,5509,415,423.7692308,31.92307692,0.923076923,0.923076923,1.639408672,11,198912,12881.09091,15300.92308,990.8531469,0.846153846,0.846153846,1.434731906,2,0.153846154,1,3.839230769,2,0
1pf3oczztr31e1491pbxuqtgl2,0,24,18278,698.2916667,703,26.85737179,0.923076923,0.961538462,3.185555699,24,677144,26185.125,26044,1007.120192,0.923076923,0.923076923,3.077763061,3,0.115384615,1,2.444230769,0,0
xrjsnftfc,0,8,4238,406.375,470.8888889,45.15277778,0.888888889,0.888888889,1.175794726,7,153522,13844.42857,17058,1538.269841,0.777777778,0.777777778,0.994167083,0,0,1,3.733333333,0,0
ojdltb,0,5,2176,354,362.6666667,59,0.833333333,0.833333333,0.693648486,4,55062,13335.75,9177,2222.625,0.666666667,0.666666667,0.547004144,1,0.166666667,1,4.023333333,0,0
trrvfonmkfykr,0,12,6523,333.9166667,501.7692308,25.68589744,0.923076923,0.923076923,1.48399046,11,232491,18028.63636,17883.92308,1386.818182,0.846153846,0.846153846,1.32560504,1,0.076923077,1,4.030769231,1,0
tudullnpxfptbiy,0,14,7156,319.9285714,477.0666667,21.32857143,0.933333333,0.933333333,1.762462124,13,259113,10690.76923,17274.2,712.7179487,0.866666667,0.866666667,1.315816731,3,0.2,1,3.793333333,1,0
wpamneklgqaaji,0,13,4601,341.3076923,328.6428571,24.37912088,0.928571429,0.928571429,1.582198689,12,161145,11405.16667,11510.35714,814.6547619,0.857142857,0.857142857,1.232908974,5,0.357142857,1,4.889285714,3,0
507lto9ed6vy19pf6zfj57rx0,0,24,19909,872,796.36,34.88,0.96,0.96,2.275611158,23,721932,34058.91304,28877.28,1362.356522,0.92,0.92,2.373107643,2,0.08,1,1.9984,1,0
gjeaslgobui,0,10,3483,227.6,316.6363636,20.69090909,0.909090909,0.909090909,1.070264164,9,102881,4478.444444,9352.818182,407.1313131,0.818181818,0.818181818,0.704071504,5,0.454545455,1,5.063636364,2,0
vixwmrlarrknup,0,13,7456,270.9230769,532.5714286,19.35164835,0.928571429,0.928571429,1.451525525,12,253573,10044.91667,18112.35714,717.4940476,0.857142857,0.857142857,1.168283638,3,0.214285714,1,4.392142857,3,0
aojyunxomi,0,9,5048,331.6666667,504.8,33.16666667,0.9,0.9,1.105014719,8,173981,9438.75,17398.1,943.875,0.8,0.8,0.917225566,5,0.5,1,4.692,0,0
bqcovaegl,0,8,2514,325.875,279.3333333,36.20833333,0.888888889,0.888888889,0.888854129,7,86211,6218.571429,9579,690.952381,0.777777778,0.777777778,0.648040155,3,0.333333333,1,4.565555556,2,0
kqsxbqceaoix,0,11,4392,508.9090909,366,42.40909091,0.916666667,0.916666667,1.333316958,10,154171,17912.8,12847.58333,1492.733333,0.833333333,0.833333333,1.265044933,4,0.333333333,1,4.166666667,0,0
dialsahxzp,0,9,3726,328.7777778,372.6,32.87777778,0.9,0.9,0.806901379,8,104683,9671.75,10468.3,967.175,0.8,0.8,0.589619461,3,0.3,1,4.731,3,0
nvitkvdzmc,0,9,5146,387.3333333,514.6,38.73333333,0.9,0.9,1.187509261,8,177910,14556.375,17791,1455.6375,0.8,0.8,0.891711387,1,0.1,1,3.547,1,0
10yx2ivkx1fi4cfvtid198bq2m,0,25,17911,699.72,688.8846154,26.91230769,0.961538462,0.961538462,3.020261922,24,639222,28936.875,24585.46154,1112.956731,0.923076923,0.923076923,2.700795928,3,0.115384615,1,2.076923077,1,0
lxjycogwcy,0,9,4429,469.4444444,442.9,46.94444444,0.9,0.9,1.148229814,8,164271,18302.75,16427.1,1830.275,0.8,0.8,0.952061245,1,0.1,1,2.783,1,0
tpqseobeol,0,8,4096,351.75,409.6,35.175,0.8,0.9,0.778534686,8,134762,9985.375,13476.2,998.5375,0.8,0.8,0.785293201,4,0.4,1,5.659,1,0
wn4d71waodigyjprk5jlrphh,0,23,13502,525.6956522,562.5833333,21.90398551,0.958333333,0.958333333,2.678941137,22,502168,19368.90909,20923.66667,807.0378788,0.916666667,0.916666667,2.498735337,3,0.125,1,3.133333333,1,0
idwoxsyknvxfk,0,12,7190,437.0833333,553.0769231,33.62179487,0.923076923,0.923076923,1.660047691,11,265358,13280.09091,20412.15385,1021.545455,0.846153846,0.846153846,1.420604447,2,0.153846154,1,3.199230769,2,0
lbtfwotmsxlnxoh,0,14,8005,394.5714286,533.6666667,26.3047619,0.933333333,0.933333333,1.979925454,13,283389,14043.53846,18892.6,936.2358974,0.866666667,0.866666667,1.79063545,2,0.133333333,1,4.075333333,2,0
pttyq,0,4,3008,361,601.6,72.2,0.8,0.8,0.482055397,3,78950,8033,15790,1606.6,0.6,0.6,0.327115511,0,0,1,3.41,0,0
gncvmntyjir,0,10,4974,326.4,452.1818182,29.67272727,0.909090909,0.909090909,1.222119408,9,176568,10403.33333,16051.63636,945.7575758,0.818181818,0.818181818,1.101160232,1,0.090909091,1,4.130909091,0,0
vqwvnrynqglhu,0,12,7304,578,561.8461538,44.46153846,0.923076923,0.923076923,1.547122145,11,266409,21814.09091,20493,1678.006993,0.846153846,0.846153846,1.385389607,1,0.076923077,1,2.888461538,0,0
1e4nrxi10hq0j517rzx0a1qyoala,0,27,19773,767.5185185,706.1785714,27.41137566,0.964285714,0.964285714,2.820851,26,734966,27712.42308,26248.78571,989.7293956,0.928571429,0.928571429,2.915784104,6,0.214285714,1,3.040714286,1,0
qcqigeyceeglkeu,0,14,4581,287.3571429,305.4,19.15714286,0.933333333,0.933333333,1.609335726,13,167142,12115,11142.8,807.6666667,0.866666667,0.866666667,1.251350805,6,0.4,1,4.704666667,1,0
uomdpdzcap,0,9,3670,332.3333333,367,33.23333333,0.9,0.9,1.115777263,8,138631,9468.125,13863.1,946.8125,0.8,0.8,0.90148638,3,0.3,1,4.012,1,0
47sdlmbi027l12uadmh3xglu3,0,24,15623,579.8333333,624.92,23.19333333,0.96,0.96,2.951694807,23,563169,20227.6087,22526.76,809.1043478,0.92,0.92,2.622493119,4,0.16,1,2.6528,0,0
iftyasfo,0,7,3094,175,386.75,21.875,0.875,0.875,0.728986547,6,109640,2767.5,13705,345.9375,0.75,0.75,0.378809846,3,0.375,1,5.20625,2,0
ttjnuydcpclmalb,0,14,6236,298.4285714,415.7333333,19.8952381,0.933333333,0.933333333,1.716039306,13,220650,9454.153846,14710,630.2769231,0.866666667,0.866666667,1.433788568,2,0.133333333,1,4.135333333,2,0
lmvlgntiqyulbi,0,13,6757,355.3846154,482.6428571,25.38461538,0.928571429,0.928571429,1.520475455,12,254694,12413.66667,18192.42857,886.6904762,0.857142857,0.857142857,1.351772545,3,0.214285714,1,3.965714286,0,0
kwfwmqydxyvh,0,11,7106,655.3636364,592.1666667,54.61363636,0.916666667,0.916666667,1.615923056,10,239187,24288.2,19932.25,2024.016667,0.833333333,0.833333333,1.426956146,0,0,1,1.729166667,0,0
aslve,0,4,1958,184.25,391.6,36.85,0.8,0.8,0.371609612,3,43815,5930.666667,8763,1186.133333,0.6,0.6,0.264908301,2,0.4,1,6.308,1,0
bftfssvraats,0,11,4825,274.5454545,402.0833333,22.87878788,0.916666667,0.916666667,1.242097608,10,154957,7136.8,12913.08333,594.7333333,0.833333333,0.833333333,1.056710105,2,0.166666667,1,5.318333333,1,0
asaby,0,4,769,139.75,153.8,27.95,0.8,0.8,0.331315551,3,26742,1184,5348.4,236.8,0.6,0.6,0.104778165,2,0.4,1,5.824,3,0
kpyaaofchnwncdt,0,14,5093,296.5714286,339.5333333,19.77142857,0.933333333,0.933333333,1.837605708,13,188085,7615.692308,12539,507.7128205,0.866666667,0.866666667,1.436814559,3,0.2,1,4.484,1,0
1muahrl12se8zox83d9vr5z99d,0,25,20749,708.88,798.0384615,27.26461538,0.961538462,0.961538462,2.784019388,24,737378,23541.08333,28360.69231,905.4262821,0.923076923,0.923076923,2.881507741,4,0.153846154,1,2.723461538,3,0
snekmcmlscx,0,10,3993,312.5,363,28.40909091,0.909090909,0.909090909,1.238822326,9,147695,8233.444444,13426.81818,748.4949495,0.818181818,0.818181818,0.926852819,1,0.090909091,1,4.588181818,1,0
qr3vgjdkdyiw1oo6j11zm0hs4,0,24,15872,779.375,634.88,31.175,0.96,0.96,2.804291276,23,575518,31214.34783,23020.72,1248.573913,0.92,0.92,2.795824912,3,0.12,1,2.3664,0,0
e3h4tc82w6l9ee7g8ii15i2,0,22,16270,903.2272727,707.3913043,39.27075099,0.956521739,0.956521739,2.290590571,21,605240,37164.14286,26314.78261,1615.832298,0.913043478,0.913043478,2.149667512,6,0.260869565,1,3.202173913,0,0
17dvbmviy9m5qgye7ih1n3u36y,0,25,18586,797.92,714.8461538,30.68923077,0.961538462,0.961538462,2.842223951,24,658662,28086.29167,25333.15385,1080.241987,0.923076923,0.923076923,2.876757889,4,0.153846154,1,2.317692308,1,0
ajfgaqgq,0,7,1661,609.5714286,207.625,76.19642857,0.875,0.875,0.90822245,6,53635,21743.83333,6704.375,2717.979167,0.75,0.75,0.792823047,2,0.25,1,3.2675,0,0
opothfds,0,7,3014,224.7142857,376.75,28.08928571,0.875,0.875,0.689105509,6,109322,7064.833333,13665.25,883.1041667,0.75,0.75,0.473493808,2,0.25,1,4.69625,1,0
hwvjdziecb,0,9,3942,485.8888889,394.2,48.58888889,0.9,0.9,1.138756686,8,146609,17621.625,14660.9,1762.1625,0.8,0.8,0.889168303,2,0.2,1,3.285,0,0
quwmpche,0,7,3661,272.1428571,457.625,34.01785714,0.875,0.875,0.778954903,6,128660,10739.83333,16082.5,1342.479167,0.75,0.75,0.639923122,2,0.25,1,3.38,1,0
nyqfuyjmudwnbo,0,13,7112,427.5384615,508,30.53846154,0.928571429,0.928571429,1.733126967,12,267957,13902.5,19139.78571,993.0357143,0.857142857,0.857142857,1.564698,3,0.214285714,1,2.989285714,2,0
